age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,workout_type,fat_percentage,water_intake_l,workout_frequency,experience_level,bmi,height_cm,bmi_supplied,fitness_goal,body_fat_source,body_fat_pct,bmr,lean_body_mass_kg,activity_level,activity_multiplier,tdee,calorie_factor,protein_coefficient,calorie_target_clean,protein_target_clean,calorie_target,protein_target,bmi_category
41,Male,74.3,1.61,160,136,51,1.06,714.0,Strength,24.8,3.5,4,2,28.664017591913886,161.0,28.66,fat_loss,measured,24.8,1576.86976,55.873599999999996,moderate,1.55,2444.1481280000003,0.8239146167205154,2.379492766503921,2013.7693680892853,176.79631255124133,1945.6,182.8,overweight
22,Female,78.5,1.7,177,138,66,1.36,938.0,Strength,31.9,2.1,4,2,27.16262975778547,170.0,27.16,fat_loss,measured,31.9,1524.7036,53.4585,active,1.725,2630.11371,0.7960052461648703,2.125422811060852,2093.5843111701506,166.8456906682769,2124.5,171.1,overweight
51,Female,77.3,1.58,171,168,68,0.97,733.0,Cardio,31.1,2.0,2,1,30.96458900817176,158.0,30.96,fat_loss,measured,31.1,1520.4095200000002,53.2597,light,1.35,2052.5528520000003,0.8050827336135199,2.228816264038014,1672.4504720000002,172.28749721013847,1672.5,172.8,obese
23,Female,64.5,1.7,187,125,72,0.51,319.0,Cardio,30.4,1.7,2,1,22.318339100346023,170.0,22.32,muscle_gain,measured,30.4,1339.6671999999999,44.891999999999996,sedentary,1.2,1607.6006399999999,1.137168154230977,1.8666124795676031,1828.1122525293372,120.3965049321104,1801.7,121.0,normal
19,Male,72.0,1.94,199,148,62,1.17,952.0,Yoga,24.7,3.2,3,2,19.130619619513233,194.0,19.13,fat_loss,measured,24.7,1541.0656000000001,54.216,moderate,1.55,2388.6516800000004,0.8134229213338918,2.1016158922861083,1942.9840275947088,151.3163442445998,1916.3,150.3,normal
30,Female,77.9,1.77,166,130,62,1.41,916.0,Cardio,27.9,2.6,4,2,24.86514092374477,177.0,24.87,maintenance,measured,27.9,1583.1834400000002,56.16590000000001,active,1.725,2730.9914340000005,0.9918911242214552,1.6024168794384834,2708.8461637094247,124.82827490825787,2806.7,123.9,normal
28,Female,69.6,1.58,182,135,50,1.49,1006.0,Cardio,27.8,2.0,3,2,27.88014741227367,158.0,27.88,fat_loss,measured,27.8,1455.42592,50.2512,moderate,1.55,2255.910176,0.7964473801615801,2.273802034207018,1796.713749555049,158.25662158080843,1817.9,151.4,overweight
40,Male,68.9,1.99,180,149,51,1.16,951.0,Cardio,25.0,2.4,4,2,17.398550541652988,199.0,17.4,maintenance,measured,25.0,1486.18,51.675000000000004,moderate,1.55,2303.579,0.997318962961602,1.4200733809529766,2297.4030193801245,97.8430559476601,2213.3,95.1,underweight
33,Male,45.9,1.89,193,144,50,1.45,1148.0,Cardio,21.6,2.9,3,2,12.849584278155707,189.0,12.85,muscle_gain,measured,21.6,1147.2889599999999,35.9856,moderate,1.55,1778.2978879999998,1.1312051015532347,2.0619964541270352,2011.6196429869426,94.64563724443092,1968.7,95.9,underweight
48,Female,68.2,1.69,170,159,73,0.75,537.0,HIIT,28.4,2.5,3,1,23.878715731241908,169.0,23.88,muscle_gain,measured,28.4,1424.75392,48.8312,light,1.35,1923.4177920000002,1.1143238340379022,1.817768014556169,2143.3102884381565,123.97177859273073,2212.2,118.7,normal
28,Female,79.6,1.59,181,130,54,1.49,968.0,HIIT,28.2,1.5,3,2,31.486096277837106,159.0,31.49,maintenance,measured,28.2,1604.50048,57.15279999999999,moderate,1.55,2486.975744,0.9942982204969985,1.781620842949212,2472.7955566783985,141.81701909875727,2447.1,145.6,obese
33,Female,53.6,1.52,194,126,73,1.02,643.0,Cardio,30.9,2.3,2,1,23.1994459833795,152.0,23.2,fat_loss,measured,30.9,1170.0121600000002,37.037600000000005,light,1.35,1579.5164160000004,0.7998322798956805,2.1632290178719993,1287.0133760000003,115.94907535793917,1294.1,123.4,normal
25,Female,57.7,1.58,188,145,52,1.36,986.0,Yoga,25.7,2.2,3,2,23.11328312770389,158.0,23.11,maintenance,measured,25.7,1296.01576,42.8711,moderate,1.55,2008.8244280000001,0.9919200704279663,1.4474683569504074,1992.593268099179,83.51892419603851,1962.2,84.8,normal
21,Male,74.2,1.93,187,141,56,1.32,1024.0,HIIT,28.3,2.5,3,2,19.91999785229134,193.0,19.92,fat_loss,measured,28.3,1519.1502400000002,53.2014,moderate,1.55,2354.6828720000003,0.794469421195211,2.154986906695629,1870.7235384161174,159.90002847681566,1919.4,160.8,normal
57,Female,64.4,1.56,177,144,73,1.52,985.0,Cardio,17.8,2.7,5,3,26.46285338593031,156.0,26.46,muscle_gain,measured,17.8,1513.4348800000002,52.936800000000005,very_active,1.9,2875.5262720000005,1.1419912516328106,2.1830817521307346,3283.8258464643104,140.59046483721932,3388.7,144.0,overweight
21,Female,54.9,1.78,173,138,71,0.55,380.0,HIIT,31.7,2.0,2,1,17.327357656861505,178.0,17.33,muscle_gain,measured,31.7,1179.92872,37.496700000000004,sedentary,1.2,1415.9144640000002,1.1209655275211345,2.031740280517331,1587.1913040625648,111.54254140040146,1692.9,108.0,underweight
42,Male,50.3,1.64,177,150,62,0.63,468.0,Strength,27.0,2.4,3,1,18.70166567519334,164.0,18.7,fat_loss,measured,27.0,1163.1304,36.718999999999994,light,1.35,1570.22604,0.8015200204584342,2.2545569557782197,1279.44344,113.40421487564444,1279.4,117.3,normal
20,Female,46.5,1.68,187,145,72,0.91,660.0,HIIT,27.9,2.4,2,1,16.475340136054424,168.0,16.48,muscle_gain,measured,27.9,1094.1724000000002,33.526500000000006,light,1.35,1477.1327400000002,1.114671026842876,1.9449023091181328,1646.517068079031,90.43795737399317,1613.5,89.1,underweight
49,Male,57.8,1.99,183,161,67,0.93,741.0,HIIT,24.7,3.1,3,1,14.595591020428776,199.0,14.6,muscle_gain,measured,24.7,1310.1054399999998,43.523399999999995,light,1.35,1768.6423439999999,1.1473122784043563,1.8238221538828538,2029.1850773770611,105.41692049442895,2037.9,105.5,underweight
20,Male,83.0,1.8,167,160,73,0.79,695.0,Yoga,29.6,2.9,2,1,25.61728395061728,180.0,25.62,fat_loss,measured,29.6,1632.1312,58.431999999999995,light,1.35,2203.37712,0.8226293128584522,2.0919259115901996,1812.5626061936355,173.62985066198655,1795.3,171.5,overweight
44,Male,82.5,1.79,167,155,70,1.51,1159.0,HIIT,13.8,3.5,5,3,25.748260041821418,179.0,25.75,maintenance,measured,13.8,1906.084,71.115,very_active,1.9,3621.5596,0.9791809100661685,1.5062466906854692,3546.1620249868693,124.2653519815512,3376.1,122.0,overweight
46,Female,66.5,1.73,163,142,56,1.11,709.0,Yoga,34.7,2.0,3,1,22.219252230278325,173.0,22.22,maintenance,measured,34.7,1307.9692,43.4245,moderate,1.5250000000000001,1994.6530300000002,1.0224178948559675,1.4303217308110223,2039.368951900677,95.11639509893298,2094.7,91.3,normal
49,Female,70.2,1.67,186,166,50,0.93,695.0,Strength,32.5,1.8,3,1,25.17121445731292,167.0,25.17,fat_loss,measured,32.5,1393.516,47.385000000000005,light,1.35,1881.2466000000002,0.8023321269682531,2.236728451474117,1532.8676000000003,157.01833729348303,1583.2,155.3,overweight
36,Male,121.9,1.93,195,132,54,1.49,1082.0,Cardio,21.8,3.4,3,2,32.72571075733577,193.0,32.73,fat_loss,measured,21.8,2429.03728,95.3258,moderate,1.55,3765.007784,0.7881903265602886,2.163014226709837,2967.542714772989,263.67143423592915,2836.5,264.3,obese
38,Female,70.3,1.52,164,144,66,1.19,857.0,Yoga,25.6,2.0,4,2,30.427631578947366,152.0,30.43,fat_loss,measured,25.6,1499.74912,52.3032,moderate,1.55,2324.611136,0.8255028736924076,2.1753542643922916,1918.9731729853722,152.92740478677808,1890.6,150.0,obese
22,Female,40.3,1.56,192,121,57,1.45,877.0,HIIT,30.8,2.1,4,2,16.559829059829056,156.0,16.56,muscle_gain,measured,30.8,972.3721599999999,27.887599999999996,active,1.725,1677.341976,1.1380914529593267,1.9933924544928232,1908.968566575508,80.33371591606077,1974.9,79.0,underweight
35,Male,101.4,1.76,193,121,64,0.84,559.0,HIIT,23.6,2.9,2,1,32.73502066115703,176.0,32.74,fat_loss,measured,23.6,2043.34336,77.4696,light,1.35,2758.5135360000004,0.8055356492606682,2.0661839163466875,2247.677696,209.51104911755414,2247.7,211.0,obese
45,Male,79.2,1.95,189,135,69,1.47,982.0,Yoga,22.8,2.8,3,2,20.82840236686391,195.0,20.83,fat_loss,measured,22.8,1690.67584,61.1424,moderate,1.55,2620.5475520000005,0.8078621258031994,2.3271580980486175,2117.0411161270904,184.31092136545053,2125.3,177.9,normal
59,Female,75.8,1.77,167,128,53,1.46,841.0,Strength,33.1,1.8,3,1,24.19483545596731,177.0,24.19,fat_loss,measured,33.1,1465.34032,50.7102,moderate,1.5250000000000001,2234.6439880000003,0.7849190894661604,2.327878723940621,1754.0147243419897,176.45320727469905,1763.4,175.1,normal
39,Male,71.7,1.88,198,147,51,0.55,445.0,Cardio,23.7,2.2,2,1,20.286328655500228,188.0,20.29,fat_loss,measured,23.7,1551.6733600000002,54.707100000000004,sedentary,1.2,1862.0080320000002,0.7871800505763565,2.114018899350282,1706.8406960000004,151.5751550834152,1706.8,156.5,normal
38,Female,57.7,1.56,185,132,54,1.64,1082.0,HIIT,16.6,2.7,5,3,23.70973044049967,156.0,23.71,muscle_gain,measured,16.6,1409.4308800000001,48.1218,very_active,1.9,2677.9186720000002,1.1186317788202569,1.9520972304610598,2995.60492759534,112.63601019760316,3024.6,110.3,normal
23,Female,47.4,1.6,196,154,50,0.76,585.0,Strength,33.5,1.6,3,1,18.515624999999996,160.0,18.52,maintenance,measured,33.5,1050.8536,31.521,light,1.35,1418.65236,1.0149335660580725,1.572125095391767,1439.8378987315004,74.51872952156975,1459.1,77.9,normal
18,Female,57.2,1.75,193,160,74,1.29,1032.0,Cardio,33.5,2.4,3,2,18.677551020408163,175.0,18.68,muscle_gain,measured,33.5,1191.6208000000001,38.038000000000004,moderate,1.55,1847.0122400000002,1.1384750354948583,2.077004759853751,2102.777325493438,118.80467226363457,2010.8,114.6,normal
22,Female,44.8,1.72,166,132,54,1.48,977.0,Cardio,28.6,1.8,4,2,15.143320713899406,172.0,15.14,muscle_gain,measured,28.6,1060.92352,31.987199999999998,active,1.725,1830.0930720000001,1.1247882070287192,2.1570954511319997,2058.4671051505607,96.63787621071359,2122.0,91.6,underweight
58,Male,90.2,1.72,199,150,55,0.9,668.0,HIIT,28.3,2.1,2,1,30.48945375878854,172.0,30.49,fat_loss,measured,28.3,1766.9454400000002,64.6734,light,1.35,2385.3763440000002,0.8147151355667505,2.18545364175427,1943.6399840000004,197.12791848623516,1943.6,199.5,obese
29,Male,84.9,1.72,187,140,51,1.79,1378.0,Yoga,14.3,3.5,4,3,28.697944835045977,172.0,28.7,fat_loss,measured,14.3,1941.6008800000004,72.75930000000001,very_active,1.9,3689.0416720000007,0.808884317679985,2.2090039677076487,2984.0079557487516,187.54443685837938,3118.3,188.9,overweight
43,Male,95.7,1.77,198,151,50,1.08,807.0,HIIT,24.2,3.4,3,1,30.546777745858467,177.0,30.55,fat_loss,measured,24.2,1936.87696,72.5406,moderate,1.5250000000000001,2953.7373640000005,0.7824898183078028,2.2461903895495676,2311.269413285329,214.96042027989364,2212.9,224.8,obese
51,Male,59.0,1.65,198,153,53,1.22,924.0,HIIT,20.7,2.3,3,2,21.6712580348944,165.0,21.67,muscle_gain,measured,20.7,1380.5992,46.787,moderate,1.55,2139.9287600000002,1.1376406784558133,1.932892932982345,2434.4700063735077,114.04068304595836,2398.0,108.8,normal
31,Female,60.5,1.77,187,127,56,1.72,1092.0,HIIT,15.0,2.7,4,3,19.311181333588685,177.0,19.31,muscle_gain,measured,15.0,1480.78,51.425,active,1.75,2591.365,1.135900340318825,1.8605043889655413,2943.532385390292,112.56051553241525,2873.4,111.8,normal
43,Female,53.8,1.72,173,160,71,1.03,742.0,Strength,30.2,2.3,4,2,18.18550567874527,172.0,18.19,muscle_gain,measured,30.2,1181.13184,37.5524,moderate,1.55,1830.7543520000002,1.1182037679529853,2.169663035817044,2047.156414602726,116.72787132695696,2009.8,116.1,underweight
44,Male,86.6,1.97,197,167,50,1.66,1372.0,Yoga,11.7,3.5,5,3,22.31441160555541,197.0,22.31,muscle_gain,measured,11.7,2021.70448,76.4678,very_active,1.9,3841.238512,1.1117804572783156,2.102404637668254,4270.613909386437,182.0682416220708,4550.8,189.6,normal
26,Female,72.8,1.67,163,121,50,1.37,829.0,Strength,35.0,1.9,2,1,26.10348165943562,167.0,26.1,fat_loss,measured,35.0,1392.112,47.32,light,1.35,1879.3512000000003,0.8289093513151994,2.1281876153956967,1557.8117840854418,154.9320584008067,1537.0,158.7,overweight
43,Female,66.3,1.77,177,157,57,1.48,1046.0,HIIT,32.7,1.7,4,2,21.16250119697405,177.0,21.16,muscle_gain,measured,32.7,1333.7898400000001,44.6199,active,1.725,2300.787474,1.1173456471703784,2.18400988637149,2570.7748691380307,144.7998554664298,2568.8,142.8,normal
39,Female,56.0,1.6,184,151,69,0.89,672.0,Yoga,32.6,2.0,2,1,21.874999999999996,160.0,21.87,maintenance,measured,32.6,1185.2703999999999,37.744,light,1.35,1600.11504,1.0096297827811895,1.7864897529318504,1615.5238002601143,100.04342616418363,1608.2,104.4,normal
47,Male,45.9,1.93,166,159,65,1.29,1015.0,Cardio,29.6,2.0,3,2,12.322478455797471,193.0,12.32,muscle_gain,measured,29.6,1067.9737599999999,32.313599999999994,moderate,1.55,1655.3593279999998,1.113314625134585,2.1535334032229225,1842.935749715358,98.84718320793215,1813.7,97.1,underweight
34,Male,88.0,1.64,197,147,70,1.9,1536.0,Yoga,14.4,3.5,4,3,32.718619869125526,164.0,32.72,muscle_gain,measured,14.4,1997.0848,75.328,very_active,1.9,3794.46112,1.132047268973447,2.1387309489520665,4295.509348121927,188.20832350778184,4210.3,190.5,obese
43,Male,94.0,1.79,187,156,62,1.31,1012.0,HIIT,23.2,3.4,2,1,29.33741144159046,179.0,29.34,fat_loss,measured,23.2,1929.3472000000002,72.19200000000001,light,1.35,2604.6187200000004,0.7808415156602818,2.270909141904742,2122.2819200000004,213.46545933904574,2164.7,213.1,overweight
53,Female,44.7,1.79,164,160,72,1.34,965.0,Yoga,26.7,2.1,3,2,13.950875440841424,179.0,13.95,muscle_gain,measured,26.7,1077.7261600000002,32.765100000000004,moderate,1.55,1670.4755480000003,1.1037080491400553,1.9678091981112609,1843.717308219245,87.96107115557336,1801.1,86.8,underweight
18,Male,63.2,1.63,162,120,73,0.66,436.0,Cardio,27.5,2.2,3,1,23.787120328202043,163.0,23.79,fat_loss,measured,27.5,1359.712,45.82,light,1.35,1835.6112,0.8216263207182597,2.1661317641935973,1508.1864765252296,136.89952749703536,1524.8,135.9,normal
25,Male,95.6,1.9,190,160,72,1.47,1294.0,Cardio,23.8,2.4,4,2,26.481994459833793,190.0,26.48,maintenance,measured,23.8,1943.49952,72.8472,active,1.725,3352.536672,1.0271004996565758,1.7918949604483005,3443.3920909281937,171.3051582188575,3508.6,170.5,overweight
52,Male,47.8,1.86,179,129,67,1.01,645.0,Yoga,24.7,2.8,3,2,13.81662619956064,186.0,13.82,muscle_gain,measured,24.7,1147.4574400000001,35.9934,moderate,1.55,1778.5590320000003,1.1267237160814334,1.995506845301044,2003.9446418052373,95.3852272053899,1988.9,93.1,underweight
32,Male,85.3,1.64,178,123,69,1.77,1197.0,Cardio,13.2,3.5,4,3,31.71475312314099,164.0,31.71,fat_loss,measured,13.2,1969.27264,74.04039999999999,very_active,1.9,3741.6180159999994,0.7906184139676268,2.1994485714676713,2958.192101482618,187.61296314619236,2983.4,185.4,obese
39,Male,59.7,1.83,170,154,59,1.35,1143.0,Strength,29.1,2.3,4,2,17.826749081788048,183.0,17.83,maintenance,measured,29.1,1284.26968,42.3273,active,1.725,2215.3651980000004,0.9978669528413849,1.5107194496160847,2210.6397195591117,90.18995114208026,2157.3,93.4,underweight
31,Male,70.2,1.98,199,129,61,0.71,504.0,Yoga,24.2,2.5,2,1,17.906336088154273,198.0,17.91,maintenance,measured,24.2,1519.37056,53.211600000000004,sedentary,1.2,1823.244672,0.9770915238391895,1.445280884458362,1781.4769148961634,101.45871808897702,1772.7,99.8,underweight
43,Female,72.7,1.8,162,166,50,0.79,590.0,Cardio,32.8,2.1,3,1,22.438271604938272,180.0,22.44,fat_loss,measured,32.8,1425.2550400000002,48.854400000000005,light,1.35,1924.0943040000004,0.7808907362045536,2.3652847372227845,1567.7805440000004,171.95620039609645,1567.8,172.6,normal
45,Female,50.4,1.79,182,130,59,0.74,433.0,Cardio,27.7,2.5,2,1,15.729846134639992,179.0,15.73,maintenance,measured,27.7,1157.0867200000002,36.43920000000001,sedentary,1.2,1388.5040640000002,1.0241378624943251,1.6011340544923636,1422.0195841696438,80.69715634641513,1383.8,82.7,underweight
40,Male,81.7,1.74,166,133,58,0.91,666.0,Yoga,27.0,2.7,2,1,26.98507068304928,174.0,26.99,fat_loss,measured,27.0,1658.2456,59.641,light,1.35,2238.6315600000003,0.7941727482748153,2.2715996799132356,1824.0701600000002,185.58969384891137,1837.1,184.0,overweight
31,Male,49.3,1.62,182,157,52,0.56,484.0,Strength,20.0,3.2,2,1,18.78524615150129,162.0,18.79,fat_loss,measured,20.0,1221.904,39.44,sedentary,1.2,1466.2848,0.8143295147024213,2.004679297898814,1344.0944000000002,98.83068938641152,1400.2,100.9,normal
41,Female,61.9,1.64,166,131,68,1.93,1138.0,Yoga,19.4,2.7,4,3,23.014574657941704,164.0,23.01,maintenance,measured,19.4,1447.65424,49.891400000000004,very_active,1.9,2750.543056,1.018424313014749,1.6578535718949827,2801.2199222242884,102.62113610029942,2843.9,105.0,normal
19,Female,49.1,1.68,193,164,58,1.42,1164.0,Cardio,25.3,2.6,4,2,17.39654195011338,168.0,17.4,muscle_gain,measured,25.3,1162.23832,36.6777,active,1.725,2004.861102,1.1331143821257046,2.0899816219916096,2271.7369488405893,102.61809763978803,2301.6,102.0,underweight
43,Male,66.5,1.83,178,136,59,1.11,747.0,Yoga,27.1,2.4,3,2,19.85726656514079,183.0,19.86,muscle_gain,measured,27.1,1417.1356,48.4785,moderate,1.55,2196.56018,1.1164411971086299,1.8510531152801912,2452.3302768803474,123.09503216613271,2507.3,126.4,normal
31,Male,75.5,1.93,168,135,68,0.6,446.0,Cardio,20.5,3.4,2,1,20.269000510080808,193.0,20.27,muscle_gain,measured,20.5,1666.486,60.0225,sedentary,1.2,1999.7832,1.1153915545115571,1.9826124635571207,2230.5412921340962,149.68724099856263,2175.2,153.5,normal
24,Male,88.2,1.79,177,154,65,1.76,1491.0,HIIT,11.3,3.5,4,3,27.527230735619987,179.0,27.53,maintenance,measured,11.3,2059.84144,78.2334,very_active,1.9,3913.6987360000003,0.97496844199615,1.5875999714232838,3815.7327590802215,140.02631747953365,3781.7,142.2,overweight
20,Male,74.8,1.75,184,121,73,1.33,885.0,Yoga,25.0,3.3,3,2,24.424489795918365,175.0,24.42,muscle_gain,measured,25.0,1581.76,56.099999999999994,moderate,1.55,2451.728,1.1366737025247895,1.8694150419667577,2786.814743343697,139.83224513911347,2750.7,143.2,normal
40,Female,72.2,1.6,173,130,67,0.87,566.0,Yoga,29.2,1.9,3,1,28.203124999999996,160.0,28.2,fat_loss,measured,29.2,1474.14016,51.117599999999996,light,1.35,1990.089216,0.822043656684595,2.2735432573934617,1635.9402162492188,164.14982318380794,1621.6,163.4,overweight
35,Male,62.8,1.63,184,160,63,1.41,1241.0,Cardio,21.9,3.7,4,2,23.63656893371975,163.0,23.64,fat_loss,measured,21.9,1429.41088,49.0468,active,1.725,2465.733768,0.8258311014095534,2.2786548592260036,2036.2796334101683,143.099525159393,1951.2,146.9,normal
55,Male,84.7,1.79,178,122,52,1.19,719.0,Cardio,23.3,2.4,3,2,26.434880309603322,179.0,26.43,fat_loss,measured,23.3,1773.2418400000001,64.9649,moderate,1.55,2748.5248520000005,0.8009656044383272,2.3165695121780305,2201.4738693959443,196.2134376814792,2225.5,205.8,overweight
52,Male,116.5,1.69,198,148,51,0.53,388.0,Cardio,27.3,2.4,2,1,40.78988830923287,169.0,40.79,fat_loss,measured,27.3,2199.4228000000003,84.6955,sedentary,1.2,2639.3073600000002,0.8236563743287197,2.0860677774853924,2419.3650800000005,243.0268960770482,2503.9,241.1,obese
32,Male,77.4,1.92,174,137,50,1.39,1047.0,Cardio,26.7,3.3,3,2,20.996093750000004,192.0,21.0,fat_loss,measured,26.7,1595.45872,56.7342,moderate,1.55,2472.961016,0.8237523718703509,2.3691998493127704,2037.107502472913,183.37606833680843,2057.5,186.6,normal
42,Female,72.9,1.62,175,139,67,1.17,732.0,Yoga,25.7,2.0,4,2,27.777777777777775,162.0,27.78,maintenance,measured,25.7,1539.9575200000002,54.1647,moderate,1.55,2386.9341560000003,1.0255418086921204,1.6529040021377042,2447.90077157324,120.49670175583864,2365.0,121.3,overweight
54,Female,58.4,1.59,186,166,73,1.08,807.0,Cardio,32.5,1.9,2,1,23.10035204303627,159.0,23.1,muscle_gain,measured,32.5,1221.4720000000002,39.42,light,1.35,1648.9872000000005,1.1458162521062352,2.1513709267623704,1889.4363332751554,125.64006212292243,1944.7,121.0,normal
45,Female,64.3,1.54,199,133,58,1.67,999.0,Yoga,15.3,2.7,4,3,27.11249789171867,154.0,27.11,fat_loss,measured,15.3,1546.38136,54.4621,active,1.75,2706.1673800000003,0.805457145282515,2.046600381454337,2179.701852551463,131.59640452751387,2145.3,136.6,overweight
27,Male,89.3,1.87,169,153,62,1.62,1363.0,Strength,12.7,3.5,5,3,25.536904115073344,187.0,25.54,fat_loss,measured,12.7,2053.91224,77.9589,very_active,1.9,3902.433256,0.8083341407612926,2.0720389642479886,3154.4700328670533,185.03307950734538,3025.7,180.8,overweight
56,Male,90.2,1.61,163,168,51,1.38,1148.0,Yoga,22.6,2.3,3,2,34.79804019906639,161.0,34.8,maintenance,measured,22.6,1877.9996800000001,69.8148,moderate,1.55,2910.8995040000004,1.0034759316247241,1.6268181388095446,2921.0175916423477,146.73899612062093,2975.9,154.9,obese
34,Female,59.0,1.62,178,150,56,1.13,847.0,Cardio,30.9,2.4,4,2,22.481329065691202,162.0,22.48,maintenance,measured,30.9,1250.6104,40.769000000000005,moderate,1.55,1938.44612,0.9926833282671019,1.4114226577050288,1924.2631460680502,83.2739368045967,1964.1,79.6,normal
56,Male,58.7,1.86,187,159,65,1.09,858.0,Cardio,22.6,3.3,3,2,16.96727945427217,186.0,16.97,maintenance,measured,22.6,1351.3700800000001,45.433800000000005,moderate,1.55,2094.6236240000003,1.0276950299121663,1.708630930619611,2152.6342879214103,100.29663562737117,2269.7,100.6,underweight
39,Male,127.5,1.82,180,161,70,1.26,1116.0,Strength,29.8,3.0,3,2,38.49172805216761,182.0,38.49,fat_loss,measured,29.8,2303.308,89.505,moderate,1.55,3570.1274000000003,0.7825885286315836,2.083089945126796,2793.9407489933014,265.59396800366653,2759.9,274.7,obese
43,Female,68.6,1.52,173,137,68,1.42,875.0,Yoga,28.1,2.6,4,2,29.691828254847643,152.0,29.69,maintenance,measured,28.1,1435.38544,49.32339999999999,active,1.725,2476.0398840000003,0.9874939045823117,1.7410562410812098,2445.074292952694,119.43645813817098,2540.4,121.0,overweight
42,Female,56.7,1.53,192,149,74,1.07,717.0,Strength,27.4,1.9,3,1,24.22145328719723,153.0,24.22,maintenance,measured,27.4,1259.1467200000002,41.1642,moderate,1.5250000000000001,1920.1987480000005,1.029053937701481,1.5355594690263807,1975.988082798854,87.0662218937958,1965.2,87.2,normal
34,Female,64.5,1.78,169,144,64,1.33,958.0,Yoga,27.8,1.8,4,2,20.357278121449312,178.0,20.36,muscle_gain,measured,27.8,1375.8904,46.568999999999996,active,1.725,2373.41094,1.101594815946655,2.1215496382750567,2614.537187615078,136.83995166874115,2657.7,139.7,normal
30,Female,61.6,1.52,178,138,71,1.78,1228.0,Cardio,19.5,2.7,4,3,26.662049861495845,152.0,26.66,maintenance,measured,19.5,1441.1008,49.587999999999994,very_active,1.9,2738.09152,0.9817145967738782,1.4879115816521078,2688.024412486775,91.65535342976985,2820.4,93.2,overweight
37,Male,75.1,1.82,189,127,60,1.23,859.0,Yoga,26.4,3.2,4,2,22.672382562492448,182.0,22.67,fat_loss,measured,26.4,1563.90976,55.273599999999995,moderate,1.55,2424.060128,0.8168137137225017,2.2805000571808454,1980.0055554383227,171.2655542942815,2005.1,165.7,normal
42,Male,79.3,1.93,181,147,50,1.22,888.0,Cardio,27.3,3.3,2,1,21.289162125157723,193.0,21.29,maintenance,measured,27.3,1615.26376,57.6511,light,1.35,2180.606076,0.987376845489847,1.418315371932773,2153.079948576874,112.47240899426889,2210.8,104.5,normal
21,Female,72.6,1.68,162,127,70,1.19,756.0,Cardio,34.2,1.8,3,2,25.72278911564626,168.0,25.72,fat_loss,measured,34.2,1401.8492799999997,47.77079999999999,moderate,1.55,2172.8663839999995,0.7901775744377588,2.132357969364133,1716.9502888864633,154.80918857583603,1783.2,156.4,overweight
27,Male,76.7,1.7,196,150,56,0.96,792.0,HIIT,29.1,2.1,3,1,26.539792387543258,170.0,26.54,fat_loss,measured,29.1,1544.61448,54.3803,light,1.35,2085.2295480000002,0.8132397268724962,2.1594472653569667,1699.0759280000002,165.62960525287934,1761.4,165.0,overweight
20,Female,44.2,1.61,177,122,69,1.08,659.0,HIIT,32.4,2.5,2,1,17.051811272713245,161.0,17.05,muscle_gain,measured,32.4,1015.39072,29.879199999999997,light,1.35,1370.777472,1.1162502426729908,2.1434419374632103,1530.1306857706688,94.7401336358739,1504.0,94.4,underweight
58,Female,56.5,1.7,170,122,57,0.74,406.0,Yoga,27.0,2.7,2,1,19.550173010380625,170.0,19.55,fat_loss,measured,27.0,1260.892,41.245,sedentary,1.2,1513.0704,0.7879351168608336,2.2481973008263574,1386.9812000000002,127.02314749668919,1453.8,129.2,normal
35,Male,100.9,1.63,161,163,59,1.1,986.0,Cardio,28.4,3.1,2,1,37.97658925815801,163.0,37.98,fat_loss,measured,28.4,1930.4790400000002,72.2444,light,1.35,2606.146704,0.8080872211367066,2.0152353024097427,2123.526944,203.33724201314305,2123.5,211.3,obese
53,Female,55.8,1.55,171,141,54,1.12,711.0,Strength,27.0,1.8,4,2,23.2258064516129,155.0,23.23,maintenance,measured,27.0,1249.8544,40.733999999999995,moderate,1.55,1937.27432,1.0244000987917354,1.6062927887176812,1984.544004794692,89.6311376104466,1946.3,91.5,normal
39,Male,58.3,1.93,165,136,58,1.35,1010.0,Cardio,27.4,3.7,4,2,15.651426883943193,193.0,15.65,muscle_gain,measured,27.4,1284.2372799999998,42.325799999999994,active,1.725,2215.309308,1.1471292897925112,1.9741451653184767,2541.246193156779,115.09266313806718,2545.7,111.7,underweight
51,Male,48.6,1.77,199,155,74,1.47,1128.0,Strength,26.9,3.5,2,1,15.512783682849754,177.0,15.51,maintenance,measured,26.9,1137.3745600000002,35.52660000000001,light,1.35,1535.4556560000003,1.0113088394928846,1.4470258620603955,1552.8198775621463,70.32545689613522,1640.2,70.6,underweight
25,Male,81.7,1.95,188,136,74,1.94,1451.0,Yoga,13.8,3.5,4,3,21.485864562787643,195.0,21.49,muscle_gain,measured,13.8,1891.18864,70.4254,very_active,1.9,3593.258416,1.1095737906723686,1.9114445263182758,3986.985361506511,156.16501780020315,3914.6,157.8,normal
57,Male,85.6,1.69,189,133,50,1.76,1159.0,Yoga,12.7,3.5,5,3,29.970939392878403,169.0,29.97,maintenance,measured,12.7,1984.1420799999999,74.72879999999999,very_active,1.9,3769.8699519999996,1.0024784175011625,1.5424759431288466,3779.213263666143,132.03594073182927,3879.1,132.0,overweight
